year,countyfp,source_precinct,method,dst_countyfp,dst_vtd,weight
2000,001,000460,historical_vtd_block_chain,001,000290,0.002301415182
2000,001,000460,historical_vtd_block_chain,001,000450,0.000020315582
2000,001,000460,historical_vtd_block_chain,001,000460,0.997678269236
2000,001,000480,historical_vtd_block_chain,001,000200,0.008074366598
2000,001,000480,historical_vtd_block_chain,001,000340,0.000004065842
2000,001,000480,historical_vtd_block_chain,001,000390,0.000415795189
2000,001,000480,historical_vtd_block_chain,001,000480,0.991505772371
2000,001,000490,historical_vtd_block_chain,001,000310,0.018125831556
2000,001,000490,historical_vtd_block_chain,001,000490,0.981874168444
2000,003,000010,historical_vtd_block_chain,003,000010,0.930678710852
2000,003,000010,historical_vtd_block_chain,003,002480,0.000138492103
2000,003,000010,historical_vtd_block_chain,003,002790,0.032311527145
2000,003,000010,historical_vtd_block_chain,003,005390,0.012639008452
2000,003,000010,historical_vtd_block_chain,003,00F060,0.023789103693
2000,003,000010,historical_vtd_block_chain,003,00F070,0.000443157755
2000,003,000021,historical_vtd_block_chain,003,000021,0.935605000162
2000,003,000021,historical_vtd_block_chain,003,005241,0.011351098429
2000,003,000021,historical_vtd_block_chain,003,008670,0.052937080814
2000,003,000021,historical_vtd_block_chain,003,00F371,0.000106820595
2000,003,000031,historical_vtd_block_chain,003,000031,0.994037118185
2000,003,000031,historical_vtd_block_chain,003,005241,0.005962881815
2000,003,000050,historical_vtd_block_chain,003,000050,1.000000000000
2000,003,000061,historical_vtd_block_chain,003,000061,0.894352688154
2000,003,000061,historical_vtd_block_chain,003,000081,0.076923076923
2000,003,000061,historical_vtd_block_chain,003,000411,0.028724234923
2000,003,000081,historical_vtd_block_chain,003,000061,0.026505333978
2000,003,000081,historical_vtd_block_chain,003,000081,0.970111751711
2000,003,000081,historical_vtd_block_chain,003,000361,0.001351541989
2000,003,000081,historical_vtd_block_chain,003,000411,0.002031372322
2000,003,000091,historical_vtd_block_chain,003,000091,1.000000000000
2000,003,000101,historical_vtd_block_chain,003,000061,0.492181402621
2000,003,000101,historical_vtd_block_chain,003,000101,0.466669142332
2000,003,000101,historical_vtd_block_chain,003,000411,0.039199476558
2000,003,000101,historical_vtd_block_chain,003,000430,0.001677964732
2000,003,000101,historical_vtd_block_chain,003,003140,0.000272013758
2000,003,000111,historical_vtd_block_chain,003,000061,0.217391304348
2000,003,000111,historical_vtd_block_chain,003,000111,0.756433134822
2000,003,000111,historical_vtd_block_chain,003,000361,0.026175560830
2000,003,000121,historical_vtd_block_chain,003,000121,0.996499579725
2000,003,000121,historical_vtd_block_chain,003,000361,0.003500420275
2000,003,000130,historical_vtd_block_chain,003,000130,0.904559672050
2000,003,000130,historical_vtd_block_chain,003,000140,0.003794717292
2000,003,000130,historical_vtd_block_chain,003,001021,0.003417100950
2000,003,000130,historical_vtd_block_chain,003,001068,0.068179101150
2000,003,000130,historical_vtd_block_chain,003,004640,0.020049408558
2000,003,000140,historical_vtd_block_chain,003,000140,0.834551705396
2000,003,000140,historical_vtd_block_chain,003,001068,0.052631578948
2000,003,000140,historical_vtd_block_chain,003,004640,0.020665902924
2000,003,000140,historical_vtd_block_chain,003,00B450,0.005931943300
2000,003,000140,historical_vtd_block_chain,003,00D930,0.068366560774
2000,003,000140,historical_vtd_block_chain,003,00D970,0.017852308658
2000,003,000151,historical_vtd_block_chain,003,000151,0.831759102752
2000,003,000151,historical_vtd_block_chain,003,00A120,0.013145729806
2000,003,000151,historical_vtd_block_chain,003,00A350,0.121731882859
2000,003,000151,historical_vtd_block_chain,003,00D380,0.004777933824
2000,003,000151,historical_vtd_block_chain,003,00D690,0.028585350759
2000,003,000161,historical_vtd_block_chain,003,000161,0.981894555267
2000,003,000161,historical_vtd_block_chain,003,00D380,0.018072137522
2000,003,000161,historical_vtd_block_chain,003,00D690,0.000033307211
2000,003,000171,historical_vtd_block_chain,003,000171,0.945466531570
2000,003,000171,historical_vtd_block_chain,003,000181,0.050000000000
2000,003,000171,historical_vtd_block_chain,003,000811,0.004533468430
2000,003,000181,historical_vtd_block_chain,003,000181,1.000000000000
2000,003,000191,historical_vtd_block_chain,003,000191,0.970886091992
2000,003,000191,historical_vtd_block_chain,003,00E010,0.010915810181
2000,003,000191,historical_vtd_block_chain,003,00G580,0.018198097827
2000,003,000201,historical_vtd_block_chain,003,000201,0.957193430607
2000,003,000201,historical_vtd_block_chain,003,000501,0.001604120330
2000,003,000201,historical_vtd_block_chain,003,00F470,0.041202449063
2000,003,000211,historical_vtd_block_chain,003,000211,1.000000000000
2000,003,000221,historical_vtd_block_chain,003,000221,1.000000000000
2000,003,000225,historical_vtd_block_chain,003,000225,1.000000000000
2000,003,000231,historical_vtd_block_chain,003,000231,0.980631649498
2000,003,000231,historical_vtd_block_chain,003,000865,0.000044633100
2000,003,000231,historical_vtd_block_chain,003,00G580,0.000001469992
2000,003,000231,historical_vtd_block_chain,003,00G790,0.019322247410
2000,003,000235,historical_vtd_block_chain,003,000225,0.083333333333
2000,003,000235,historical_vtd_block_chain,003,000235,0.911136290671
2000,003,000235,historical_vtd_block_chain,003,00D980,0.004876905354
2000,003,000235,historical_vtd_block_chain,003,00G770,0.000653470642
2000,003,000261,historical_vtd_block_chain,003,000171,0.000906525442
2000,003,000261,historical_vtd_block_chain,003,000261,0.992987361345
2000,003,000261,historical_vtd_block_chain,003,00D400,0.006106113213
2000,003,000271,historical_vtd_block_chain,003,000271,0.999594687920
2000,003,000271,historical_vtd_block_chain,003,00D690,0.000405312080
2000,003,000281,historical_vtd_block_chain,003,000281,0.998961825423
2000,003,000281,historical_vtd_block_chain,003,000501,0.001038174577
2000,003,000291,historical_vtd_block_chain,003,000291,0.816959216077
2000,003,000291,historical_vtd_block_chain,003,000811,0.076190997946
2000,003,000291,historical_vtd_block_chain,003,00G580,0.106849785977
2000,003,000295,historical_vtd_block_chain,003,000295,0.995119262229
2000,003,000295,historical_vtd_block_chain,003,00D690,0.004880737771
2000,003,000301,historical_vtd_block_chain,003,000301,1.000000000000
2000,003,000305,historical_vtd_block_chain,003,000305,0.999950557080
2000,003,000305,historical_vtd_block_chain,003,00G820,0.000049442920
2000,003,000310,historical_vtd_block_chain,003,000310,0.893244866380
2000,003,000310,historical_vtd_block_chain,003,002350,0.106747887894
2000,003,000310,historical_vtd_block_chain,007,000705,0.000007245726
2000,003,000321,historical_vtd_block_chain,003,000321,0.940740705985
2000,003,000321,historical_vtd_block_chain,003,000331,0.010109587443
2000,003,000321,historical_vtd_block_chain,003,000351,0.041788143829
2000,003,000321,historical_vtd_block_chain,003,00E645,0.007361562743
2000,003,000331,historical_vtd_block_chain,003,000331,0.989345665545
2000,003,000331,historical_vtd_block_chain,003,00E635,0.000229203414
2000,003,000331,historical_vtd_block_chain,003,00E645,0.010425131041
2000,003,000351,historical_vtd_block_chain,003,000321,0.022544869050
2000,003,000351,historical_vtd_block_chain,003,000351,0.939172050889
2000,003,000351,historical_vtd_block_chain,003,000361,0.038283080061
2000,003,000361,historical_vtd_block_chain,003,000351,0.007905617589
2000,003,000361,historical_vtd_block_chain,003,000361,0.992094382411
2000,003,000371,historical_vtd_block_chain,003,000361,0.016358157557
2000,003,000371,historical_vtd_block_chain,003,000371,0.980212140617
2000,003,000371,historical_vtd_block_chain,003,00E635,0.003429701826
2000,003,000381,historical_vtd_block_chain,003,000361,0.079561403508
2000,003,000381,historical_vtd_block_chain,003,000381,0.904404187759
2000,003,000381,historical_vtd_block_chain,003,00E615,0.015129939258
2000,003,000381,historical_vtd_block_chain,003,00E635,0.000904469475
2000,003,000400,historical_vtd_block_chain,003,000400,0.958720075807
2000,003,000400,historical_vtd_block_chain,003,002100,0.035272052786
2000,003,000400,historical_vtd_block_chain,003,003140,0.006007871407
2000,003,000411,historical_vtd_block_chain,003,000400,0.048766214459
2000,003,000411,historical_vtd_block_chain,003,000411,0.942549865074
2000,003,000411,historical_vtd_block_chain,003,003140,0.002168616278
2000,003,000411,historical_vtd_block_chain,003,004920,0.006515304189
2000,003,000430,historical_vtd_block_chain,003,000430,0.992206195362
2000,003,000430,historical_vtd_block_chain,003,003140,0.007793804638
2000,003,000441,historical_vtd_block_chain,003,000441,0.849129053132
2000,003,000441,historical_vtd_block_chain,003,000466,0.037714152750
2000,003,000441,historical_vtd_block_chain,003,000522,0.090909090909
2000,003,000441,historical_vtd_block_chain,003,000551,0.014309941314
2000,003,000441,historical_vtd_block_chain,003,00F510,0.007937761895
2000,003,000446,historical_vtd_block_chain,003,000446,0.987187353896
2000,003,000446,historical_vtd_block_chain,003,000562,0.012812646104
2000,003,000452,historical_vtd_block_chain,003,000452,0.937500000000
2000,003,000452,historical_vtd_block_chain,003,000602,0.062500000000
2000,003,000461,historical_vtd_block_chain,003,000461,1.000000000000
2000,003,000466,historical_vtd_block_chain,003,000441,0.013106494560
2000,003,000466,historical_vtd_block_chain,003,000466,0.496957579930
2000,003,000466,historical_vtd_block_chain,003,000551,0.486893505440
2000,003,000466,historical_vtd_block_chain,003,00F529,0.003042420070
2000,003,000472,historical_vtd_block_chain,003,000472,0.936475837164
2000,003,000472,historical_vtd_block_chain,003,00F480,0.062260629827
2000,003,000472,historical_vtd_block_chain,003,00F528,0.000551844556
2000,003,000472,historical_vtd_block_chain,003,00F529,0.000711688453
2000,003,000481,historical_vtd_block_chain,003,000481,0.980216802170
2000,003,000481,historical_vtd_block_chain,003,000571,0.019783197830
2000,003,000486,historical_vtd_block_chain,003,000486,0.714009661833
2000,003,000486,historical_vtd_block_chain,003,000571,0.285990338167
2000,003,000493,historical_vtd_block_chain,003,000493,1.000000000000
2000,003,000501,historical_vtd_block_chain,003,000221,0.104598409208
2000,003,000501,historical_vtd_block_chain,003,000281,0.000061622083
2000,003,000501,historical_vtd_block_chain,003,000501,0.882598876967
2000,003,000501,historical_vtd_block_chain,003,00F470,0.012741091742
2000,003,000511,historical_vtd_block_chain,003,000511,0.705882352941
2000,003,000511,historical_vtd_block_chain,003,000530,0.058823529412
2000,003,000511,historical_vtd_block_chain,003,000540,0.058823529412
2000,003,000511,historical_vtd_block_chain,003,000603,0.176470588235
2000,003,000522,historical_vtd_block_chain,003,000522,0.675141738680
2000,003,000522,historical_vtd_block_chain,003,000603,0.240000000000
2000,003,000522,historical_vtd_block_chain,003,00F470,0.040000000000
2000,003,000522,historical_vtd_block_chain,003,00F522,0.044858261320
2000,003,000530,historical_vtd_block_chain,003,000511,0.266666666667
2000,003,000530,historical_vtd_block_chain,003,000530,0.688677836253
2000,003,000530,historical_vtd_block_chain,003,001061,0.004623374240
2000,003,000530,historical_vtd_block_chain,003,00G852,0.040032122840
2000,003,000540,historical_vtd_block_chain,003,000540,0.941304184115
2000,003,000540,historical_vtd_block_chain,003,000542,0.050000000000
2000,003,000540,historical_vtd_block_chain,003,004560,0.008695815885
2000,003,000542,historical_vtd_block_chain,003,000542,0.829457562079
2000,003,000542,historical_vtd_block_chain,003,000596,0.041666666667
2000,003,000542,historical_vtd_block_chain,003,004560,0.012102442775
2000,003,000542,historical_vtd_block_chain,003,00G090,0.116773328479
2000,003,000551,historical_vtd_block_chain,003,000441,0.004484420314
2000,003,000551,historical_vtd_block_chain,003,000446,0.031224095044
2000,003,000551,historical_vtd_block_chain,003,000452,0.005457463886
2000,003,000551,historical_vtd_block_chain,003,000551,0.958834020756
2000,003,000562,historical_vtd_block_chain,003,000562,1.000000000000
2000,003,000565,historical_vtd_block_chain,003,000493,0.006060606060
2000,003,000565,historical_vtd_block_chain,003,000562,0.044262295080
2000,003,000565,historical_vtd_block_chain,003,000565,0.949677098860
2000,003,000571,historical_vtd_block_chain,003,000486,0.000000262607
2000,003,000571,historical_vtd_block_chain,003,000571,0.863233358290
2000,003,000571,historical_vtd_block_chain,003,000582,0.066666666667
2000,003,000571,historical_vtd_block_chain,003,00G120,0.070099712436
2000,003,000576,historical_vtd_block_chain,003,000576,0.849300273672
2000,003,000576,historical_vtd_block_chain,003,000602,0.027777777778
2000,003,000576,historical_vtd_block_chain,003,00G120,0.122921948550
2000,003,000582,historical_vtd_block_chain,003,000582,1.000000000000
2000,003,000591,historical_vtd_block_chain,003,000542,0.028919330289
2000,003,000591,historical_vtd_block_chain,003,000591,0.971080669711
2000,003,000596,historical_vtd_block_chain,003,000596,0.333333333333
2000,003,000596,historical_vtd_block_chain,003,000602,0.666666666667
2000,003,000602,historical_vtd_block_chain,003,000602,0.925843250778
2000,003,000602,historical_vtd_block_chain,003,000603,0.074156749222
2000,003,000603,historical_vtd_block_chain,003,000540,0.125000000000
2000,003,000603,historical_vtd_block_chain,003,000603,0.875000000000
2000,003,000623,historical_vtd_block_chain,003,000481,0.116434108524
2000,003,000623,historical_vtd_block_chain,003,000486,0.514893255226
2000,003,000623,historical_vtd_block_chain,003,000623,0.364394445240
2000,003,000623,historical_vtd_block_chain,003,000624,0.004278191010
2000,003,000624,historical_vtd_block_chain,003,000486,0.153846153846
2000,003,000624,historical_vtd_block_chain,003,000624,0.846153846154
2000,003,000625,historical_vtd_block_chain,003,000472,0.080248086629
2000,003,000625,historical_vtd_block_chain,003,000625,0.916784596733
2000,003,000625,historical_vtd_block_chain,003,00F528,0.002967316638
2000,003,000631,historical_vtd_block_chain,003,000631,0.988592750220
2000,003,000631,historical_vtd_block_chain,003,005181,0.003325339153
2000,003,000631,historical_vtd_block_chain,003,005191,0.008081910627
2000,003,000650,historical_vtd_block_chain,003,000650,0.999856474108
2000,003,000650,historical_vtd_block_chain,003,002710,0.000143525892
2000,003,000660,historical_vtd_block_chain,003,000660,1.000000000000
2000,003,000670,historical_vtd_block_chain,003,000670,0.998516219539
2000,003,000670,historical_vtd_block_chain,003,002690,0.001483780461
2000,003,000711,historical_vtd_block_chain,003,000711,1.000000000000
2000,003,000720,historical_vtd_block_chain,003,000720,0.971899609456
2000,003,000720,historical_vtd_block_chain,003,000721,0.007828400439
2000,003,000720,historical_vtd_block_chain,003,00E230,0.020271990105
2000,003,000721,historical_vtd_block_chain,003,000721,0.998309804082
2000,003,000721,historical_vtd_block_chain,003,004960,0.001574459774
2000,003,000721,historical_vtd_block_chain,003,00G400,0.000115736144
2000,003,000750,historical_vtd_block_chain,003,000750,0.889004788765
2000,003,000750,historical_vtd_block_chain,003,002240,0.045804754525
2000,003,000750,historical_vtd_block_chain,003,002261,0.002634967105
2000,003,000750,historical_vtd_block_chain,003,002268,0.002639719445
2000,003,000750,historical_vtd_block_chain,003,005001,0.043293165635
2000,003,000750,historical_vtd_block_chain,003,005041,0.016622604525
2000,003,000760,historical_vtd_block_chain,003,000750,0.050646301800
2000,003,000760,historical_vtd_block_chain,003,000760,0.895934269090
2000,003,000760,historical_vtd_block_chain,003,001921,0.025562682023
2000,003,000760,historical_vtd_block_chain,003,002211,0.027496803085
2000,003,000760,historical_vtd_block_chain,003,00F780,0.000359944002
2000,003,000770,historical_vtd_block_chain,003,000770,0.890626450257
2000,003,000770,historical_vtd_block_chain,003,003233,0.003622524631
2000,003,000770,historical_vtd_block_chain,003,003237,0.066416169715
2000,003,000770,historical_vtd_block_chain,003,003238,0.032536534246
2000,003,000770,historical_vtd_block_chain,003,005812,0.006798321151
2000,003,000781,historical_vtd_block_chain,003,000781,1.000000000000
2000,003,000791,historical_vtd_block_chain,003,000791,0.997977989511
2000,003,000791,historical_vtd_block_chain,003,000831,0.002022010489
2000,003,000801,historical_vtd_block_chain,003,000801,0.986111111117
2000,003,000801,historical_vtd_block_chain,003,000865,0.013888888883
2000,003,000811,historical_vtd_block_chain,003,000811,1.000000000000
2000,003,000821,historical_vtd_block_chain,003,000821,1.000000000000
2000,003,000831,historical_vtd_block_chain,003,000831,0.937730770518
2000,003,000831,historical_vtd_block_chain,003,00D460,0.001674518653
2000,003,000831,historical_vtd_block_chain,003,00D850,0.001418926535
2000,003,000831,historical_vtd_block_chain,003,00G830,0.059175784294
2000,003,000841,historical_vtd_block_chain,003,000841,1.000000000000
2000,003,000851,historical_vtd_block_chain,003,000851,1.000000000000
2000,003,000861,historical_vtd_block_chain,003,000861,0.857153866420
2000,003,000861,historical_vtd_block_chain,003,00G780,0.042846133580
2000,003,000861,historical_vtd_block_chain,003,00G850,0.100000000000
2000,003,000865,historical_vtd_block_chain,003,000865,1.000000000000
2000,003,000871,historical_vtd_block_chain,003,000871,0.992675255190
2000,003,000871,historical_vtd_block_chain,003,001322,0.000017600500
2000,003,000871,historical_vtd_block_chain,003,00F437,0.007307144310
2000,003,000881,historical_vtd_block_chain,003,000881,0.994020960082
2000,003,000881,historical_vtd_block_chain,003,000891,0.005800059618
2000,003,000881,historical_vtd_block_chain,003,000901,0.000178980300
2000,003,000891,historical_vtd_block_chain,003,000891,0.999728903013
2000,003,000891,historical_vtd_block_chain,003,00G150,0.000271096987
2000,003,000901,historical_vtd_block_chain,003,000881,0.004186448571
2000,003,000901,historical_vtd_block_chain,003,000901,0.960099265715
2000,003,000901,historical_vtd_block_chain,003,00G150,0.035714285714
2000,003,000920,historical_vtd_block_chain,003,000920,0.947507905230
2000,003,000920,historical_vtd_block_chain,003,001326,0.052492094770
2000,003,000930,historical_vtd_block_chain,003,000920,0.000461743836
2000,003,000930,historical_vtd_block_chain,003,000930,0.999302987321
2000,003,000930,historical_vtd_block_chain,003,00E342,0.000235268843
2000,003,000940,historical_vtd_block_chain,003,000940,0.959901543284
2000,003,000940,historical_vtd_block_chain,003,00E770,0.040098456716
2000,003,000950,historical_vtd_block_chain,003,000950,0.996759839560
2000,003,000950,historical_vtd_block_chain,003,00E780,0.003240160440
2000,003,000961,historical_vtd_block_chain,003,000961,0.998656073654
2000,003,000961,historical_vtd_block_chain,003,000980,0.001343926346
2000,003,000980,historical_vtd_block_chain,003,000961,0.002973175997
2000,003,000980,historical_vtd_block_chain,003,000980,0.993125030893
2000,003,000980,historical_vtd_block_chain,003,001000,0.003901793110
2000,003,000990,historical_vtd_block_chain,003,000990,0.902409369516
2000,003,000990,historical_vtd_block_chain,003,00E901,0.000137303969
2000,003,000990,historical_vtd_block_chain,003,00E960,0.097453326515
2000,003,001000,historical_vtd_block_chain,003,000980,0.000353432240
2000,003,001000,historical_vtd_block_chain,003,001000,0.999646567760
2000,003,001011,historical_vtd_block_chain,003,001011,0.928437103307
2000,003,001011,historical_vtd_block_chain,003,004530,0.000134325264
2000,003,001011,historical_vtd_block_chain,003,004550,0.071428571429
2000,003,001021,historical_vtd_block_chain,003,001021,1.000000000000
2000,003,001031,historical_vtd_block_chain,003,001031,0.993228647242
2000,003,001031,historical_vtd_block_chain,003,001073,0.001656360653
2000,003,001031,historical_vtd_block_chain,003,00G856,0.005114992105
2000,003,001041,historical_vtd_block_chain,003,001041,0.999024170091
2000,003,001041,historical_vtd_block_chain,003,004510,0.000975829909
2000,003,001051,historical_vtd_block_chain,003,001051,0.999965071605
2000,003,001051,historical_vtd_block_chain,003,001061,0.000034928395
2000,003,001061,historical_vtd_block_chain,003,000530,0.013778426828
2000,003,001061,historical_vtd_block_chain,003,001061,0.986221573172
2000,003,001068,historical_vtd_block_chain,003,001021,0.052631578947
2000,003,001068,historical_vtd_block_chain,003,001068,0.947368421053
2000,003,001073,historical_vtd_block_chain,003,001031,0.068169618889
2000,003,001073,historical_vtd_block_chain,003,001073,0.910035350422
2000,003,001073,historical_vtd_block_chain,003,00G854,0.021795030689
2000,003,001080,historical_vtd_block_chain,003,001080,0.982990430729
2000,003,001080,historical_vtd_block_chain,003,004971,0.005982922977
2000,003,001080,historical_vtd_block_chain,003,00G920,0.011026646294
2000,003,001091,historical_vtd_block_chain,003,001091,0.958600311460
2000,003,001091,historical_vtd_block_chain,003,002660,0.040932754388
2000,003,001091,historical_vtd_block_chain,003,00F580,0.000466934152
2000,003,001101,historical_vtd_block_chain,003,001091,0.222222222225
2000,003,001101,historical_vtd_block_chain,003,001101,0.666246590307
2000,003,001101,historical_vtd_block_chain,003,002660,0.111531187468
2000,003,001110,historical_vtd_block_chain,003,001110,0.758456068243
2000,003,001110,historical_vtd_block_chain,003,001120,0.022151648212
