countyfp,vtd20,current_countyfp,current_vtd,current_precinct_norm,weight,method
001,000240,001,001250,ADAMS - 001250,0.512820512821,census_block_count
001,000240,001,001240,ADAMS - 001240,0.423076923077,census_block_count
001,000240,001,001140,ADAMS - 001140,0.038461538462,census_block_count
001,000260,001,001260,ADAMS - 001260,1.000000000000,vtd20_identity
001,000270,001,001270,ADAMS - 001270,1.000000000000,vtd20_identity
001,000280,001,001280,ADAMS - 001280,1.000000000000,vtd20_identity
001,000290,001,001300,ADAMS - 001300,0.268115942029,census_block_count
001,000290,001,001310,ADAMS - 001310,0.036231884058,census_block_count
001,000290,001,001290,ADAMS - 001290,0.688405797101,census_block_count
001,000290,001,001460,ADAMS - 001460,0.007246376812,census_block_count
001,000310,001,001310,ADAMS - 001310,1.000000000000,vtd20_identity
001,000320,001,001320,ADAMS - 001320,0.946666666667,census_block_count
001,000320,001,001080,ADAMS - 001080,0.053333333333,census_block_count
001,000330,001,001330,ADAMS - 001330,1.000000000000,vtd20_identity
001,000340,001,001340,ADAMS - 001340,1.000000000000,vtd20_identity
001,000350,001,001350,ADAMS - 001350,1.000000000000,vtd20_identity
001,000360,001,001360,ADAMS - 001360,1.000000000000,vtd20_identity
001,000370,001,001370,ADAMS - 001370,1.000000000000,vtd20_identity
001,000380,001,001380,ADAMS - 001380,1.000000000000,vtd20_identity
001,000385,001,001385,ADAMS - 001385,1.000000000000,vtd20_identity
001,000390,001,001390,ADAMS - 001390,1.000000000000,vtd20_identity
001,000400,001,001400,ADAMS - 001400,1.000000000000,vtd20_identity
001,000410,001,001410,ADAMS - 001410,1.000000000000,vtd20_identity
001,000425,001,001425,ADAMS - 001425,1.000000000000,vtd20_identity
001,000427,001,001427,ADAMS - 001427,1.000000000000,vtd20_identity
001,000432,001,001430,ADAMS - 001430,1.000000000000,vtd20_identity
001,000434,001,001435,ADAMS - 001435,1.000000000000,vtd20_identity
001,000436,001,001430,ADAMS - 001430,1.000000000000,census_block_count
001,000440,001,001440,ADAMS - 001440,1.000000000000,vtd20_identity
001,000450,001,001450,ADAMS - 001450,1.000000000000,vtd20_identity
001,000460,001,001460,ADAMS - 001460,1.000000000000,vtd20_identity
001,000480,001,001480,ADAMS - 001480,1.000000000000,vtd20_identity
001,000490,001,001490,ADAMS - 001490,1.000000000000,vtd20_identity
003,000010,003,003010,ALLEGHENY - 003010,1.000000000000,vtd20_identity
003,000021,003,003021,ALLEGHENY - 003021,1.000000000000,vtd20_identity
003,000031,003,003031,ALLEGHENY - 003031,1.000000000000,vtd20_identity
003,000050,003,003050,ALLEGHENY - 003050,1.000000000000,vtd20_identity
003,000061,003,003061,ALLEGHENY - 003061,1.000000000000,vtd20_identity
003,000081,003,003081,ALLEGHENY - 003081,1.000000000000,vtd20_identity
003,000091,003,003091,ALLEGHENY - 003091,1.000000000000,vtd20_identity
003,000101,003,003101,ALLEGHENY - 003101,1.000000000000,vtd20_identity
003,000111,003,003111,ALLEGHENY - 003111,1.000000000000,vtd20_identity
003,000121,003,003121,ALLEGHENY - 003121,1.000000000000,vtd20_identity
003,000130,003,003130,ALLEGHENY - 003130,1.000000000000,vtd20_identity
003,000140,003,003140,ALLEGHENY - 003140,1.000000000000,vtd20_identity
003,000151,003,003151,ALLEGHENY - 003151,1.000000000000,census_block_count
003,000161,003,003161,ALLEGHENY - 003161,1.000000000000,vtd20_identity
003,000171,003,003171,ALLEGHENY - 003171,1.000000000000,vtd20_identity
003,000181,003,003181,ALLEGHENY - 003181,1.000000000000,vtd20_identity
003,000191,003,003191,ALLEGHENY - 003191,1.000000000000,vtd20_identity
003,000201,003,003201,ALLEGHENY - 003201,1.000000000000,vtd20_identity
003,000211,003,003211,ALLEGHENY - 003211,1.000000000000,vtd20_identity
003,000221,003,003221,ALLEGHENY - 003221,1.000000000000,vtd20_identity
003,000225,003,003225,ALLEGHENY - 003225,1.000000000000,vtd20_identity
003,000231,003,003231,ALLEGHENY - 003231,1.000000000000,vtd20_identity
003,000235,003,003235,ALLEGHENY - 003235,0.777777777778,census_block_count
003,000235,003,003191,ALLEGHENY - 003191,0.222222222222,census_block_count
003,000261,003,003261,ALLEGHENY - 003261,1.000000000000,vtd20_identity
003,000271,003,003271,ALLEGHENY - 003271,1.000000000000,vtd20_identity
003,000281,003,003281,ALLEGHENY - 003281,1.000000000000,vtd20_identity
003,000291,003,003291,ALLEGHENY - 003291,1.000000000000,vtd20_identity
003,000295,003,003295,ALLEGHENY - 003295,1.000000000000,vtd20_identity
003,000301,003,003301,ALLEGHENY - 003301,1.000000000000,vtd20_identity
003,000305,003,003305,ALLEGHENY - 003305,1.000000000000,vtd20_identity
003,000310,003,003310,ALLEGHENY - 003310,1.000000000000,vtd20_identity
003,000321,003,003321,ALLEGHENY - 003321,1.000000000000,vtd20_identity
003,000331,003,003331,ALLEGHENY - 003331,1.000000000000,vtd20_identity
003,000351,003,003351,ALLEGHENY - 003351,1.000000000000,vtd20_identity
003,000361,003,003361,ALLEGHENY - 003361,1.000000000000,vtd20_identity
003,000371,003,003371,ALLEGHENY - 003371,1.000000000000,vtd20_identity
003,000381,003,003381,ALLEGHENY - 003381,1.000000000000,vtd20_identity
003,000400,003,003400,ALLEGHENY - 003400,1.000000000000,vtd20_identity
003,000411,003,003411,ALLEGHENY - 003411,1.000000000000,vtd20_identity
003,000430,003,003430,ALLEGHENY - 003430,1.000000000000,vtd20_identity
003,000441,003,003441,ALLEGHENY - 003441,0.850000000000,census_block_count
003,000441,003,003452,ALLEGHENY - 003452,0.100000000000,census_block_count
003,000441,003,003466,ALLEGHENY - 003466,0.050000000000,census_block_count
003,000446,003,003446,ALLEGHENY - 003446,1.000000000000,vtd20_identity
003,000452,003,003452,ALLEGHENY - 003452,1.000000000000,vtd20_identity
003,000461,003,003461,ALLEGHENY - 003461,1.000000000000,vtd20_identity
003,000466,003,003466,ALLEGHENY - 003466,1.000000000000,vtd20_identity
003,000472,003,003472,ALLEGHENY - 003472,1.000000000000,vtd20_identity
003,000481,003,003481,ALLEGHENY - 003481,1.000000000000,vtd20_identity
003,000486,003,003486,ALLEGHENY - 003486,1.000000000000,vtd20_identity
003,000493,003,003493,ALLEGHENY - 003493,1.000000000000,vtd20_identity
003,000501,003,003501,ALLEGHENY - 003501,1.000000000000,vtd20_identity
003,000511,003,003511,ALLEGHENY - 003511,1.000000000000,vtd20_identity
003,000522,003,003522,ALLEGHENY - 003522,0.736842105263,census_block_count
003,000522,003,003441,ALLEGHENY - 003441,0.210526315789,census_block_count
003,000522,003,003452,ALLEGHENY - 003452,0.052631578947,census_block_count
003,000530,003,003530,ALLEGHENY - 003530,1.000000000000,vtd20_identity
003,000540,003,003540,ALLEGHENY - 003540,1.000000000000,vtd20_identity
003,000542,003,003542,ALLEGHENY - 003542,1.000000000000,vtd20_identity
003,000551,003,003551,ALLEGHENY - 003551,1.000000000000,vtd20_identity
003,000562,003,003562,ALLEGHENY - 003562,1.000000000000,vtd20_identity
003,000565,003,003565,ALLEGHENY - 003565,1.000000000000,vtd20_identity
003,000571,003,003571,ALLEGHENY - 003571,1.000000000000,vtd20_identity
003,000576,003,003576,ALLEGHENY - 003576,1.000000000000,vtd20_identity
003,000582,003,003582,ALLEGHENY - 003582,1.000000000000,vtd20_identity
003,000591,003,003591,ALLEGHENY - 003591,1.000000000000,vtd20_identity
003,000596,003,003596,ALLEGHENY - 003596,1.000000000000,vtd20_identity
003,000602,003,003602,ALLEGHENY - 003602,1.000000000000,vtd20_identity
003,000603,003,003603,ALLEGHENY - 003603,1.000000000000,vtd20_identity
003,000623,003,003623,ALLEGHENY - 003623,1.000000000000,vtd20_identity
003,000624,003,003624,ALLEGHENY - 003624,1.000000000000,vtd20_identity
003,000625,003,003625,ALLEGHENY - 003625,1.000000000000,vtd20_identity
003,000631,003,003631,ALLEGHENY - 003631,1.000000000000,vtd20_identity
003,000650,003,003650,ALLEGHENY - 003650,1.000000000000,vtd20_identity
003,000660,003,003660,ALLEGHENY - 003660,1.000000000000,vtd20_identity
003,000670,003,003670,ALLEGHENY - 003670,1.000000000000,vtd20_identity
003,000711,003,003711,ALLEGHENY - 003711,1.000000000000,vtd20_identity
003,000720,003,003720,ALLEGHENY - 003720,1.000000000000,vtd20_identity
003,000721,003,003721,ALLEGHENY - 003721,1.000000000000,vtd20_identity
003,000750,003,003750,ALLEGHENY - 003750,1.000000000000,vtd20_identity
003,000760,003,003760,ALLEGHENY - 003760,1.000000000000,vtd20_identity
003,000770,003,003770,ALLEGHENY - 003770,1.000000000000,vtd20_identity
003,000781,003,003781,ALLEGHENY - 003781,1.000000000000,vtd20_identity
003,000791,003,003791,ALLEGHENY - 003791,1.000000000000,vtd20_identity
003,000801,003,003801,ALLEGHENY - 003801,1.000000000000,vtd20_identity
003,000811,003,003811,ALLEGHENY - 003811,1.000000000000,vtd20_identity
003,000821,003,003821,ALLEGHENY - 003821,1.000000000000,vtd20_identity
003,000831,003,003831,ALLEGHENY - 003831,1.000000000000,vtd20_identity
003,000841,003,003841,ALLEGHENY - 003841,1.000000000000,vtd20_identity
003,000851,003,003851,ALLEGHENY - 003851,1.000000000000,vtd20_identity
003,000861,003,003861,ALLEGHENY - 003861,1.000000000000,vtd20_identity
003,000865,003,003865,ALLEGHENY - 003865,1.000000000000,vtd20_identity
003,000871,003,003871,ALLEGHENY - 003871,1.000000000000,vtd20_identity
003,000881,003,003881,ALLEGHENY - 003881,1.000000000000,vtd20_identity
003,000891,003,003891,ALLEGHENY - 003891,1.000000000000,vtd20_identity
003,000901,003,003901,ALLEGHENY - 003901,1.000000000000,vtd20_identity
003,000920,003,003920,ALLEGHENY - 003920,1.000000000000,vtd20_identity
003,000930,003,003930,ALLEGHENY - 003930,1.000000000000,vtd20_identity
003,000940,003,003940,ALLEGHENY - 003940,1.000000000000,vtd20_identity
003,000950,003,003950,ALLEGHENY - 003950,1.000000000000,vtd20_identity
003,000961,003,003961,ALLEGHENY - 003961,1.000000000000,vtd20_identity
003,000980,003,003980,ALLEGHENY - 003980,1.000000000000,vtd20_identity
003,000990,003,003990,ALLEGHENY - 003990,1.000000000000,vtd20_identity
003,001000,003,0031000,ALLEGHENY - 0031000,1.000000000000,vtd20_identity
003,001011,003,0031011,ALLEGHENY - 0031011,1.000000000000,vtd20_identity
003,001021,003,0031021,ALLEGHENY - 0031021,0.948717948718,census_block_count
003,001021,003,003130,ALLEGHENY - 003130,0.051282051282,census_block_count
003,001031,003,0031031,ALLEGHENY - 0031031,1.000000000000,vtd20_identity
003,001041,003,0031041,ALLEGHENY - 0031041,1.000000000000,vtd20_identity
003,001051,003,0031051,ALLEGHENY - 0031051,1.000000000000,vtd20_identity
003,001061,003,0031061,ALLEGHENY - 0031061,1.000000000000,vtd20_identity
003,001068,003,0031068,ALLEGHENY - 0031068,1.000000000000,vtd20_identity
003,001073,003,0031073,ALLEGHENY - 0031073,1.000000000000,vtd20_identity
003,001080,003,0031080,ALLEGHENY - 0031080,1.000000000000,vtd20_identity
003,001091,003,0031091,ALLEGHENY - 0031091,1.000000000000,vtd20_identity
003,001101,003,0031101,ALLEGHENY - 0031101,1.000000000000,vtd20_identity
003,001110,003,0031110,ALLEGHENY - 0031110,1.000000000000,vtd20_identity
003,001120,003,0031120,ALLEGHENY - 0031120,1.000000000000,vtd20_identity
003,001130,003,0031130,ALLEGHENY - 0031130,1.000000000000,vtd20_identity
003,001140,003,0031140,ALLEGHENY - 0031140,1.000000000000,vtd20_identity
003,001150,003,0031150,ALLEGHENY - 0031150,1.000000000000,vtd20_identity
003,001160,003,0031160,ALLEGHENY - 0031160,1.000000000000,vtd20_identity
003,001170,003,0031170,ALLEGHENY - 0031170,1.000000000000,vtd20_identity
003,001180,003,0031180,ALLEGHENY - 0031180,1.000000000000,vtd20_identity
003,001190,003,0031190,ALLEGHENY - 0031190,1.000000000000,vtd20_identity
003,001200,003,0031200,ALLEGHENY - 0031200,1.000000000000,vtd20_identity
003,001210,003,0031210,ALLEGHENY - 0031210,1.000000000000,vtd20_identity
003,001220,003,0031220,ALLEGHENY - 0031220,1.000000000000,vtd20_identity
003,001230,003,0031230,ALLEGHENY - 0031230,1.000000000000,vtd20_identity
003,001240,003,0031240,ALLEGHENY - 0031240,1.000000000000,vtd20_identity
003,001250,003,0031250,ALLEGHENY - 0031250,1.000000000000,vtd20_identity
003,001260,003,0031260,ALLEGHENY - 0031260,1.000000000000,vtd20_identity
003,001282,003,0031281,ALLEGHENY - 0031281,1.000000000000,vtd20_identity
003,001292,003,0031290,ALLEGHENY - 0031290,1.000000000000,vtd20_identity
003,001302,003,0031300,ALLEGHENY - 0031300,1.000000000000,vtd20_identity
003,001322,003,0031320,ALLEGHENY - 0031320,1.000000000000,vtd20_identity
003,001324,003,0031281,ALLEGHENY - 0031281,0.923076923077,census_block_count
003,001324,003,003F401,ALLEGHENY - 003F401,0.076923076923,census_block_count
003,001326,003,0031300,ALLEGHENY - 0031300,0.424242424242,census_block_count
003,001326,003,003920,ALLEGHENY - 003920,0.030303030303,census_block_count
003,001326,003,0031281,ALLEGHENY - 0031281,0.515151515152,census_block_count
003,001326,003,0031290,ALLEGHENY - 0031290,0.030303030303,census_block_count
003,001331,003,0031331,ALLEGHENY - 0031331,1.000000000000,vtd20_identity
003,001341,003,0031341,ALLEGHENY - 0031341,1.000000000000,vtd20_identity
003,001351,003,0031351,ALLEGHENY - 0031351,1.000000000000,vtd20_identity
003,001371,003,0031371,ALLEGHENY - 0031371,1.000000000000,vtd20_identity
003,001381,003,0031381,ALLEGHENY - 0031381,1.000000000000,vtd20_identity
003,001390,003,0031390,ALLEGHENY - 0031390,1.000000000000,vtd20_identity
003,001400,003,0031400,ALLEGHENY - 0031400,1.000000000000,vtd20_identity
003,001411,003,0031411,ALLEGHENY - 0031411,1.000000000000,vtd20_identity
003,001420,003,0031420,ALLEGHENY - 0031420,1.000000000000,vtd20_identity
003,001440,003,0031440,ALLEGHENY - 0031440,1.000000000000,vtd20_identity
003,001451,003,0031451,ALLEGHENY - 0031451,1.000000000000,vtd20_identity
003,001471,003,0031471,ALLEGHENY - 0031471,1.000000000000,vtd20_identity
003,001490,003,0031490,ALLEGHENY - 0031490,1.000000000000,vtd20_identity
003,001500,003,0031500,ALLEGHENY - 0031500,1.000000000000,vtd20_identity
003,001510,003,0031510,ALLEGHENY - 0031510,1.000000000000,vtd20_identity
003,001520,003,0031520,ALLEGHENY - 0031520,1.000000000000,vtd20_identity
003,001541,003,0031541,ALLEGHENY - 0031541,1.000000000000,vtd20_identity
003,001550,003,0031550,ALLEGHENY - 0031550,1.000000000000,vtd20_identity
003,001561,003,0031561,ALLEGHENY - 0031561,1.000000000000,vtd20_identity
003,001570,003,0031570,ALLEGHENY - 0031570,1.000000000000,vtd20_identity
003,001580,003,0031580,ALLEGHENY - 0031580,1.000000000000,vtd20_identity
003,001590,003,0031590,ALLEGHENY - 0031590,1.000000000000,vtd20_identity
003,001600,003,0031600,ALLEGHENY - 0031600,1.000000000000,vtd20_identity
003,001610,003,0031610,ALLEGHENY - 0031610,1.000000000000,vtd20_identity
003,001630,003,0031630,ALLEGHENY - 0031630,1.000000000000,vtd20_identity
003,001641,003,0031641,ALLEGHENY - 0031641,1.000000000000,vtd20_identity
003,001660,003,0031660,ALLEGHENY - 0031660,1.000000000000,vtd20_identity
003,001670,003,0031670,ALLEGHENY - 0031670,1.000000000000,vtd20_identity
003,001680,003,0031680,ALLEGHENY - 0031680,1.000000000000,vtd20_identity
003,001690,003,0031690,ALLEGHENY - 0031690,1.000000000000,vtd20_identity
003,001700,003,0031700,ALLEGHENY - 0031700,1.000000000000,vtd20_identity
003,001710,003,0031710,ALLEGHENY - 0031710,1.000000000000,vtd20_identity
003,001730,003,0031730,ALLEGHENY - 0031730,1.000000000000,vtd20_identity
003,001740,003,0031740,ALLEGHENY - 0031740,1.000000000000,vtd20_identity
003,001750,003,0031750,ALLEGHENY - 0031750,1.000000000000,vtd20_identity
003,001770,003,0031770,ALLEGHENY - 0031770,1.000000000000,vtd20_identity
003,001780,003,0031780,ALLEGHENY - 0031780,1.000000000000,vtd20_identity
003,001790,003,0031790,ALLEGHENY - 0031790,1.000000000000,vtd20_identity
003,001811,003,0031811,ALLEGHENY - 0031811,1.000000000000,vtd20_identity
003,001831,003,0031831,ALLEGHENY - 0031831,1.000000000000,vtd20_identity
003,001850,003,0031850,ALLEGHENY - 0031850,1.000000000000,vtd20_identity
003,001860,003,0031860,ALLEGHENY - 0031860,1.000000000000,vtd20_identity
003,001870,003,0031870,ALLEGHENY - 0031870,1.000000000000,vtd20_identity
003,001880,003,0031880,ALLEGHENY - 0031880,1.000000000000,vtd20_identity
003,001890,003,0031890,ALLEGHENY - 0031890,1.000000000000,vtd20_identity
003,001901,003,0031901,ALLEGHENY - 0031901,1.000000000000,vtd20_identity
003,001921,003,0031921,ALLEGHENY - 0031921,1.000000000000,vtd20_identity
003,001931,003,0031931,ALLEGHENY - 0031931,1.000000000000,vtd20_identity
003,001941,003,0031941,ALLEGHENY - 0031941,1.000000000000,vtd20_identity
003,001960,003,0031960,ALLEGHENY - 0031960,1.000000000000,vtd20_identity
003,001970,003,0031970,ALLEGHENY - 0031970,1.000000000000,vtd20_identity
003,001980,003,0031980,ALLEGHENY - 0031980,1.000000000000,vtd20_identity
003,001981,003,0032040,ALLEGHENY - 0032040,1.000000000000,vtd20_identity
003,001990,003,0032030,ALLEGHENY - 0032030,1.000000000000,vtd20_identity
003,001998,003,0032000,ALLEGHENY - 0032000,0.137254901961,census_block_count
003,001998,003,0032001,ALLEGHENY - 0032001,0.705882352941,census_block_count
003,001998,003,0032040,ALLEGHENY - 0032040,0.156862745098,census_block_count
003,002010,003,0032010,ALLEGHENY - 0032010,1.000000000000,vtd20_identity
003,002011,003,0032011,ALLEGHENY - 0032011,1.000000000000,vtd20_identity
003,002022,003,0032020,ALLEGHENY - 0032020,1.000000000000,vtd20_identity
003,002025,003,0031990,ALLEGHENY - 0031990,1.000000000000,vtd20_identity
003,002032,003,0032050,ALLEGHENY - 0032050,1.000000000000,vtd20_identity
003,002035,003,0032051,ALLEGHENY - 0032051,1.000000000000,vtd20_identity
003,002043,003,0032060,ALLEGHENY - 0032060,0.791666666667,census_block_count
003,002043,003,0032291,ALLEGHENY - 0032291,0.041666666667,census_block_count
003,002043,003,0033210,ALLEGHENY - 0033210,0.020833333333,census_block_count
003,002043,003,0032305,ALLEGHENY - 0032305,0.041666666667,census_block_count
003,002043,003,0031981,ALLEGHENY - 0031981,0.104166666667,census_block_count
003,002071,003,0032071,ALLEGHENY - 0032071,1.000000000000,vtd20_identity
003,002090,003,0032090,ALLEGHENY - 0032090,1.000000000000,vtd20_identity
003,002100,003,0032100,ALLEGHENY - 0032100,1.000000000000,vtd20_identity
003,002111,003,0032111,ALLEGHENY - 0032111,1.000000000000,vtd20_identity
003,002131,003,0032131,ALLEGHENY - 0032131,1.000000000000,vtd20_identity
003,002150,003,0032150,ALLEGHENY - 0032150,1.000000000000,vtd20_identity
003,002160,003,0032160,ALLEGHENY - 0032160,1.000000000000,vtd20_identity
003,002170,003,0032170,ALLEGHENY - 0032170,1.000000000000,vtd20_identity
003,002180,003,0032180,ALLEGHENY - 0032180,1.000000000000,vtd20_identity
003,002190,003,0032190,ALLEGHENY - 0032190,1.000000000000,vtd20_identity
003,002200,003,0032200,ALLEGHENY - 0032200,1.000000000000,vtd20_identity
003,002211,003,0032211,ALLEGHENY - 0032211,1.000000000000,vtd20_identity
003,002221,003,0032221,ALLEGHENY - 0032221,1.000000000000,vtd20_identity
003,002231,003,0032231,ALLEGHENY - 0032231,1.000000000000,vtd20_identity
003,002240,003,0032240,ALLEGHENY - 0032240,1.000000000000,vtd20_identity
003,002251,003,0032251,ALLEGHENY - 0032251,1.000000000000,vtd20_identity
003,002261,003,0032261,ALLEGHENY - 0032261,1.000000000000,vtd20_identity
003,002268,003,0032268,ALLEGHENY - 0032268,1.000000000000,vtd20_identity
003,002274,003,0032274,ALLEGHENY - 0032274,1.000000000000,vtd20_identity
003,002280,003,0032280,ALLEGHENY - 0032280,1.000000000000,vtd20_identity
003,002291,003,0032291,ALLEGHENY - 0032291,1.000000000000,vtd20_identity
003,002300,003,0032300,ALLEGHENY - 0032300,1.000000000000,vtd20_identity
003,002305,003,0032305,ALLEGHENY - 0032305,1.000000000000,vtd20_identity
003,002310,003,0032310,ALLEGHENY - 0032310,1.000000000000,vtd20_identity
003,002321,003,0032321,ALLEGHENY - 0032321,1.000000000000,vtd20_identity
003,002331,003,0032331,ALLEGHENY - 0032331,1.000000000000,vtd20_identity
003,002338,003,0032338,ALLEGHENY - 0032338,1.000000000000,vtd20_identity
003,002344,003,0032344,ALLEGHENY - 0032344,1.000000000000,vtd20_identity
003,002350,003,0032350,ALLEGHENY - 0032350,1.000000000000,vtd20_identity
003,002351,003,0032351,ALLEGHENY - 0032351,1.000000000000,vtd20_identity
003,002352,003,0032352,ALLEGHENY - 0032352,0.454545454545,census_block_count
003,002352,003,0032351,ALLEGHENY - 0032351,0.545454545455,census_block_count
003,002360,003,0032360,ALLEGHENY - 0032360,0.800000000000,census_block_count
003,002360,003,0035381,ALLEGHENY - 0035381,0.066666666667,census_block_count
003,002360,003,0032350,ALLEGHENY - 0032350,0.133333333333,census_block_count
003,002362,003,0032360,ALLEGHENY - 0032360,1.000000000000,vtd20_identity
003,002369,003,0032361,ALLEGHENY - 0032361,1.000000000000,vtd20_identity
003,002370,003,0032370,ALLEGHENY - 0032370,0.642857142857,census_block_count
003,002370,003,0032352,ALLEGHENY - 0032352,0.285714285714,census_block_count
003,002370,003,0032351,ALLEGHENY - 0032351,0.071428571429,census_block_count
003,002371,003,0032371,ALLEGHENY - 0032371,1.000000000000,vtd20_identity
003,002372,003,0032372,ALLEGHENY - 0032372,1.000000000000,vtd20_identity
003,002381,003,0032381,ALLEGHENY - 0032381,1.000000000000,vtd20_identity
003,002400,003,0032400,ALLEGHENY - 0032400,1.000000000000,vtd20_identity
003,002411,003,0032411,ALLEGHENY - 0032411,1.000000000000,vtd20_identity
003,002421,003,0032421,ALLEGHENY - 0032421,1.000000000000,vtd20_identity
003,002430,003,0032430,ALLEGHENY - 0032430,1.000000000000,vtd20_identity
003,002440,003,0032440,ALLEGHENY - 0032440,1.000000000000,vtd20_identity
003,002470,003,0032470,ALLEGHENY - 0032470,1.000000000000,vtd20_identity
003,002480,003,0032480,ALLEGHENY - 0032480,1.000000000000,vtd20_identity
003,002491,003,0032491,ALLEGHENY - 0032491,1.000000000000,vtd20_identity
003,002501,003,0032501,ALLEGHENY - 0032501,1.000000000000,vtd20_identity
003,002510,003,0032510,ALLEGHENY - 0032510,1.000000000000,vtd20_identity
003,002521,003,0032521,ALLEGHENY - 0032521,1.000000000000,vtd20_identity
003,002541,003,0032541,ALLEGHENY - 0032541,1.000000000000,vtd20_identity
003,002550,003,0032550,ALLEGHENY - 0032550,1.000000000000,vtd20_identity
003,002560,003,0032560,ALLEGHENY - 0032560,1.000000000000,vtd20_identity
003,002571,003,0032571,ALLEGHENY - 0032571,1.000000000000,vtd20_identity
003,002576,003,0032576,ALLEGHENY - 0032576,1.000000000000,vtd20_identity
003,002581,003,0032581,ALLEGHENY - 0032581,1.000000000000,vtd20_identity
003,002586,003,0032586,ALLEGHENY - 0032586,1.000000000000,vtd20_identity
003,002591,003,0032591,ALLEGHENY - 0032591,1.000000000000,vtd20_identity
003,002620,003,0032620,ALLEGHENY - 0032620,1.000000000000,vtd20_identity
003,002625,003,0032625,ALLEGHENY - 0032625,1.000000000000,vtd20_identity
003,002630,003,0032630,ALLEGHENY - 0032630,1.000000000000,vtd20_identity
003,002631,003,0032631,ALLEGHENY - 0032631,1.000000000000,vtd20_identity
003,002640,003,0032640,ALLEGHENY - 0032640,1.000000000000,vtd20_identity
003,002641,003,0032641,ALLEGHENY - 0032641,1.000000000000,vtd20_identity
003,002650,003,0032650,ALLEGHENY - 0032650,1.000000000000,vtd20_identity
003,002660,003,0032660,ALLEGHENY - 0032660,1.000000000000,vtd20_identity
003,002670,003,0032670,ALLEGHENY - 0032670,1.000000000000,vtd20_identity
003,002680,003,0032680,ALLEGHENY - 0032680,1.000000000000,vtd20_identity
003,002690,003,0032690,ALLEGHENY - 0032690,1.000000000000,vtd20_identity
003,002700,003,0032700,ALLEGHENY - 0032700,1.000000000000,vtd20_identity
003,002710,003,0032710,ALLEGHENY - 0032710,1.000000000000,vtd20_identity
003,002730,003,0032730,ALLEGHENY - 0032730,1.000000000000,vtd20_identity
003,002740,003,0032740,ALLEGHENY - 0032740,1.000000000000,vtd20_identity
003,002750,003,0032750,ALLEGHENY - 0032750,1.000000000000,vtd20_identity
003,002760,003,0032760,ALLEGHENY - 0032760,1.000000000000,vtd20_identity
003,002770,003,0032770,ALLEGHENY - 0032770,1.000000000000,vtd20_identity
003,002780,003,0032780,ALLEGHENY - 0032780,1.000000000000,vtd20_identity
003,002790,003,0032790,ALLEGHENY - 0032790,1.000000000000,vtd20_identity
003,002801,003,0032801,ALLEGHENY - 0032801,1.000000000000,vtd20_identity
003,002821,003,0032821,ALLEGHENY - 0032821,1.000000000000,vtd20_identity
003,002830,003,0032830,ALLEGHENY - 0032830,1.000000000000,vtd20_identity
003,002851,003,0032851,ALLEGHENY - 0032851,1.000000000000,vtd20_identity
003,002870,003,0032870,ALLEGHENY - 0032870,1.000000000000,vtd20_identity
003,002881,003,0032881,ALLEGHENY - 0032881,1.000000000000,vtd20_identity
003,002900,003,0032900,ALLEGHENY - 0032900,1.000000000000,vtd20_identity
