countyfp,src_vtd,dst_countyfp,dst_vtd,weight,method
003,000161,003,000161,1.000000000000,census_block_relationship_count
003,000171,003,000171,1.000000000000,census_block_relationship_count
003,000181,003,000181,1.000000000000,census_block_relationship_count
003,000191,003,000191,1.000000000000,census_block_relationship_count
003,000201,003,000201,1.000000000000,census_block_relationship_count
003,000211,003,000211,1.000000000000,census_block_relationship_count
003,000221,003,000221,1.000000000000,census_block_relationship_count
003,000225,003,000225,0.998631255808,census_block_relationship_count
003,000225,003,000235,0.001368744192,census_block_relationship_count
003,000231,003,000231,0.999999321833,census_block_relationship_count
003,000231,003,00G580,0.000000678167,census_block_relationship_count
003,000235,003,000235,1.000000000000,census_block_relationship_count
003,000261,003,000171,0.002419394147,census_block_relationship_count
003,000261,003,000261,0.997580605853,census_block_relationship_count
003,000271,003,000271,1.000000000000,census_block_relationship_count
003,000281,003,000281,1.000000000000,census_block_relationship_count
003,000291,003,000291,1.000000000000,census_block_relationship_count
003,000295,003,000295,1.000000000000,census_block_relationship_count
003,000301,003,000301,1.000000000000,census_block_relationship_count
003,000305,003,000305,1.000000000000,census_block_relationship_count
003,000310,003,000310,0.999998986697,census_block_relationship_count
003,000310,003,002350,0.000001013303,census_block_relationship_count
003,000321,003,000321,1.000000000000,census_block_relationship_count
003,000331,003,000331,1.000000000000,census_block_relationship_count
003,000351,003,000351,1.000000000000,census_block_relationship_count
003,000361,003,000361,1.000000000000,census_block_relationship_count
003,000371,003,000371,1.000000000000,census_block_relationship_count
003,000381,003,000381,1.000000000000,census_block_relationship_count
003,000400,003,000400,1.000000000000,census_block_relationship_count
003,000411,003,000411,1.000000000000,census_block_relationship_count
003,000430,003,000430,1.000000000000,census_block_relationship_count
003,000441,003,000441,0.846153846154,census_block_relationship_count
003,000441,003,000522,0.115384615385,census_block_relationship_count
003,000441,003,000551,0.038461538462,census_block_relationship_count
003,000446,003,000446,0.945377515927,census_block_relationship_count
003,000446,003,000562,0.054622484073,census_block_relationship_count
003,000452,003,000452,1.000000000000,census_block_relationship_count
003,000461,003,000461,1.000000000000,census_block_relationship_count
003,000466,003,000466,0.705882352941,census_block_relationship_count
003,000466,003,000551,0.294117647059,census_block_relationship_count
003,000472,003,000472,1.000000000000,census_block_relationship_count
003,000481,003,000481,1.000000000000,census_block_relationship_count
003,000486,003,000486,1.000000000000,census_block_relationship_count
003,000493,003,000493,1.000000000000,census_block_relationship_count
003,000501,003,000501,1.000000000000,census_block_relationship_count
003,000511,003,000511,0.909090909091,census_block_relationship_count
003,000511,003,000603,0.090909090909,census_block_relationship_count
003,000522,003,000522,0.812500000000,census_block_relationship_count
003,000522,003,000603,0.187500000000,census_block_relationship_count
003,000530,003,000530,1.000000000000,census_block_relationship_count
003,000540,003,000540,1.000000000000,census_block_relationship_count
003,000542,003,000542,1.000000000000,census_block_relationship_count
003,000551,003,000551,1.000000000000,census_block_relationship_count
003,000562,003,000562,1.000000000000,census_block_relationship_count
003,000565,003,000493,0.005050505050,census_block_relationship_count
003,000565,003,000565,0.994949494950,census_block_relationship_count
003,000571,003,000571,1.000000000000,census_block_relationship_count
003,000576,003,000576,1.000000000000,census_block_relationship_count
003,000582,003,000582,1.000000000000,census_block_relationship_count
003,000591,003,000542,0.066666666667,census_block_relationship_count
003,000591,003,000591,0.933333333333,census_block_relationship_count
003,000596,003,000596,1.000000000000,census_block_relationship_count
003,000602,003,000602,1.000000000000,census_block_relationship_count
003,000603,003,000603,1.000000000000,census_block_relationship_count
003,000623,003,000486,0.347571412540,census_block_relationship_count
003,000623,003,000623,0.652428587460,census_block_relationship_count
003,000624,003,000486,0.222222222222,census_block_relationship_count
003,000624,003,000624,0.777777777778,census_block_relationship_count
003,000625,003,000472,0.077211628462,census_block_relationship_count
003,000625,003,000625,0.922788371538,census_block_relationship_count
003,000631,003,000631,1.000000000000,census_block_relationship_count
003,000650,003,000650,1.000000000000,census_block_relationship_count
003,000660,003,000660,1.000000000000,census_block_relationship_count
003,000670,003,000670,1.000000000000,census_block_relationship_count
003,000711,003,000711,1.000000000000,census_block_relationship_count
003,000720,003,000720,1.000000000000,census_block_relationship_count
003,000721,003,000721,1.000000000000,census_block_relationship_count
003,000750,003,000750,1.000000000000,census_block_relationship_count
003,000760,003,000760,1.000000000000,census_block_relationship_count
003,000770,003,000770,0.999885330203,census_block_relationship_count
003,000770,003,003238,0.000114669797,census_block_relationship_count
003,000781,003,000781,1.000000000000,census_block_relationship_count
003,000791,003,000791,1.000000000000,census_block_relationship_count
003,000801,003,000801,1.000000000000,census_block_relationship_count
003,000811,003,000811,1.000000000000,census_block_relationship_count
003,000821,003,000821,1.000000000000,census_block_relationship_count
003,000831,003,000831,1.000000000000,census_block_relationship_count
003,000841,003,000841,1.000000000000,census_block_relationship_count
003,000851,003,000851,1.000000000000,census_block_relationship_count
003,000861,003,000861,1.000000000000,census_block_relationship_count
003,000865,003,000865,1.000000000000,census_block_relationship_count
003,000871,003,000871,1.000000000000,census_block_relationship_count
003,000881,003,000881,1.000000000000,census_block_relationship_count
003,000891,003,000891,0.937500000000,census_block_relationship_count
003,000891,003,000901,0.062500000000,census_block_relationship_count
003,000901,003,000901,1.000000000000,census_block_relationship_count
003,000920,003,000920,1.000000000000,census_block_relationship_count
003,000930,003,000930,1.000000000000,census_block_relationship_count
003,000940,003,000940,1.000000000000,census_block_relationship_count
003,000950,003,000950,1.000000000000,census_block_relationship_count
003,000961,003,000961,1.000000000000,census_block_relationship_count
003,000980,003,000980,1.000000000000,census_block_relationship_count
003,000990,003,000990,1.000000000000,census_block_relationship_count
003,001000,003,001000,1.000000000000,census_block_relationship_count
003,001011,003,001011,1.000000000000,census_block_relationship_count
003,001021,003,001021,1.000000000000,census_block_relationship_count
003,001031,003,001031,0.999125809656,census_block_relationship_count
003,001031,003,001073,0.000874190344,census_block_relationship_count
003,001040,003,002180,1.000000000000,census_block_relationship_count
003,001041,003,001041,1.000000000000,census_block_relationship_count
003,001051,003,001011,0.041666666667,census_block_relationship_count
003,001051,003,001051,0.958333333333,census_block_relationship_count
003,001061,003,001061,1.000000000000,census_block_relationship_count
003,001068,003,001021,0.066666666667,census_block_relationship_count
003,001068,003,001068,0.933333333333,census_block_relationship_count
003,001073,003,001073,1.000000000000,census_block_relationship_count
003,001080,003,001080,0.988147550943,census_block_relationship_count
003,001080,003,004971,0.011852449057,census_block_relationship_count
003,001091,003,001091,1.000000000000,census_block_relationship_count
003,001101,003,001101,1.000000000000,census_block_relationship_count
003,001110,003,001110,0.978260869565,census_block_relationship_count
003,001110,003,001120,0.021739130435,census_block_relationship_count
003,001120,003,001120,1.000000000000,census_block_relationship_count
003,001130,003,001130,1.000000000000,census_block_relationship_count
003,001140,003,001110,0.047619047619,census_block_relationship_count
003,001140,003,001140,0.951656926300,census_block_relationship_count
003,001140,003,00G871,0.000724026081,census_block_relationship_count
003,001150,003,001150,0.955343174255,census_block_relationship_count
003,001150,003,003031,0.044656825745,census_block_relationship_count
003,001160,003,001160,1.000000000000,census_block_relationship_count
003,001170,003,001170,1.000000000000,census_block_relationship_count
003,001180,003,001180,1.000000000000,census_block_relationship_count
003,001187,003,005795,1.000000000000,census_block_relationship_count
003,001188,003,005812,1.000000000000,census_block_relationship_count
003,001189,003,005805,1.000000000000,census_block_relationship_count
003,001190,003,001190,1.000000000000,census_block_relationship_count
003,001191,003,005815,1.000000000000,census_block_relationship_count
003,001200,003,001200,1.000000000000,census_block_relationship_count
003,001210,003,001210,1.000000000000,census_block_relationship_count
003,001220,003,001220,0.999677666560,census_block_relationship_count
003,001220,003,003010,0.000322333440,census_block_relationship_count
003,001230,003,001230,1.000000000000,census_block_relationship_count
003,001240,003,001240,0.880060728746,census_block_relationship_count
003,001240,003,001250,0.119939271254,census_block_relationship_count
003,001250,003,001250,1.000000000000,census_block_relationship_count
003,001260,003,001260,1.000000000000,census_block_relationship_count
003,001281,003,001282,0.190137480535,census_block_relationship_count
003,001281,003,001322,0.133928571429,census_block_relationship_count
003,001281,003,001324,0.182309297597,census_block_relationship_count
003,001281,003,001326,0.473214285714,census_block_relationship_count
003,001281,003,00F398,0.000047896854,census_block_relationship_count
003,001281,003,00F399,0.006243194039,census_block_relationship_count
003,001281,003,00F437,0.014119273831,census_block_relationship_count
003,001290,003,001282,0.174648576544,census_block_relationship_count
003,001290,003,001292,0.642327683694,census_block_relationship_count
003,001290,003,001302,0.095238095238,census_block_relationship_count
003,001290,003,001324,0.031746031746,census_block_relationship_count
003,001290,003,001326,0.031746031746,census_block_relationship_count
003,001290,003,00E376,0.024293581032,census_block_relationship_count
003,001300,003,000930,0.000247492138,census_block_relationship_count
003,001300,003,001302,0.676470588233,census_block_relationship_count
003,001300,003,001326,0.323281919628,census_block_relationship_count
003,001320,003,001322,0.978723404255,census_block_relationship_count
003,001320,003,001324,0.021276595745,census_block_relationship_count
003,001331,003,001331,0.966666666667,census_block_relationship_count
003,001331,003,004245,0.033333333333,census_block_relationship_count
003,001341,003,001341,1.000000000000,census_block_relationship_count
003,001351,003,001351,1.000000000000,census_block_relationship_count
003,001371,003,001371,1.000000000000,census_block_relationship_count
003,001381,003,001381,1.000000000000,census_block_relationship_count
003,001390,003,001390,1.000000000000,census_block_relationship_count
003,001400,003,001400,1.000000000000,census_block_relationship_count
003,001411,003,001411,0.972972972973,census_block_relationship_count
003,001411,003,001420,0.027027027027,census_block_relationship_count
003,001420,003,001420,1.000000000000,census_block_relationship_count
003,001440,003,001440,1.000000000000,census_block_relationship_count
003,001451,003,001440,0.011053926812,census_block_relationship_count
003,001451,003,001451,0.918235086381,census_block_relationship_count
003,001451,003,001471,0.062500000000,census_block_relationship_count
003,001451,003,002981,0.008210986806,census_block_relationship_count
003,001471,003,001411,0.026636425688,census_block_relationship_count
003,001471,003,001451,0.000166968084,census_block_relationship_count
003,001471,003,001471,0.973143314330,census_block_relationship_count
003,001471,003,00E342,0.000053291898,census_block_relationship_count
003,001490,003,001490,1.000000000000,census_block_relationship_count
003,001500,003,001500,0.986637625121,census_block_relationship_count
003,001500,003,003161,0.009730542643,census_block_relationship_count
003,001500,003,004311,0.003631832236,census_block_relationship_count
003,001510,003,001500,0.000582253300,census_block_relationship_count
003,001510,003,001510,0.985796542230,census_block_relationship_count
003,001510,003,003161,0.013621204470,census_block_relationship_count
003,001520,003,001520,1.000000000000,census_block_relationship_count
003,001541,003,001541,1.000000000000,census_block_relationship_count
003,001550,003,001550,1.000000000000,census_block_relationship_count
003,001561,003,001561,1.000000000000,census_block_relationship_count
003,001570,003,001570,1.000000000000,census_block_relationship_count
003,001580,003,001580,1.000000000000,census_block_relationship_count
003,001590,003,001590,1.000000000000,census_block_relationship_count
003,001600,003,001600,1.000000000000,census_block_relationship_count
003,001610,003,001610,1.000000000000,census_block_relationship_count
003,001630,003,001630,1.000000000000,census_block_relationship_count
003,001641,003,001641,1.000000000000,census_block_relationship_count
003,001660,003,001660,1.000000000000,census_block_relationship_count
003,001670,003,001670,1.000000000000,census_block_relationship_count
003,001680,003,001680,1.000000000000,census_block_relationship_count
003,001690,003,001690,1.000000000000,census_block_relationship_count
003,001700,003,001700,0.913043478261,census_block_relationship_count
003,001700,003,001730,0.086956521739,census_block_relationship_count
003,001710,003,001710,1.000000000000,census_block_relationship_count
003,001730,003,001730,0.996743531200,census_block_relationship_count
003,001730,003,001770,0.003256468800,census_block_relationship_count
003,001740,003,001740,1.000000000000,census_block_relationship_count
003,001750,003,001710,0.037037037037,census_block_relationship_count
003,001750,003,001750,0.962962962963,census_block_relationship_count
003,001760,003,003051,1.000000000000,census_block_relationship_count
003,001770,003,001730,0.021592446457,census_block_relationship_count
003,001770,003,001770,0.978407553543,census_block_relationship_count
003,001780,003,001780,1.000000000000,census_block_relationship_count
003,001790,003,001790,0.952428542631,census_block_relationship_count
003,001790,003,00F528,0.028571428571,census_block_relationship_count
003,001790,003,00G460,0.019000028797,census_block_relationship_count
003,001811,003,001811,1.000000000000,census_block_relationship_count
003,001831,003,001831,1.000000000000,census_block_relationship_count
003,001850,003,001850,0.961538461538,census_block_relationship_count
003,001850,003,001860,0.038461538462,census_block_relationship_count
003,001860,003,001860,1.000000000000,census_block_relationship_count
003,001870,003,001870,1.000000000000,census_block_relationship_count
003,001880,003,001880,1.000000000000,census_block_relationship_count
003,001890,003,001890,1.000000000000,census_block_relationship_count
003,001901,003,001901,0.999696366478,census_block_relationship_count
003,001901,003,004971,0.000303633522,census_block_relationship_count
003,001921,003,001921,1.000000000000,census_block_relationship_count
003,001931,003,001931,1.000000000000,census_block_relationship_count
003,001941,003,001941,1.000000000000,census_block_relationship_count
003,001960,003,001960,1.000000000000,census_block_relationship_count
003,001970,003,001970,0.993448900058,census_block_relationship_count
003,001970,003,004311,0.006551099942,census_block_relationship_count
003,001980,003,001980,1.000000000000,census_block_relationship_count
003,001981,003,002043,1.000000000000,census_block_relationship_count
003,001990,003,002025,1.000000000000,census_block_relationship_count
003,002001,003,001998,1.000000000000,census_block_relationship_count
003,002010,003,002010,1.000000000000,census_block_relationship_count
003,002011,003,002011,1.000000000000,census_block_relationship_count
003,002020,003,002022,1.000000000000,census_block_relationship_count
003,002030,003,001990,0.926960784315,census_block_relationship_count
003,002030,003,002022,0.014215686274,census_block_relationship_count
003,002030,003,002025,0.029411764706,census_block_relationship_count
003,002030,003,00F530,0.029411764706,census_block_relationship_count
003,002040,003,001981,1.000000000000,census_block_relationship_count
003,002050,003,002032,1.000000000000,census_block_relationship_count
003,002051,003,002035,1.000000000000,census_block_relationship_count
003,002060,003,002043,1.000000000000,census_block_relationship_count
003,002071,003,002071,1.000000000000,census_block_relationship_count
003,002090,003,002090,1.000000000000,census_block_relationship_count
003,002091,003,003232,1.000000000000,census_block_relationship_count
003,002100,003,002100,1.000000000000,census_block_relationship_count
003,002111,003,002111,1.000000000000,census_block_relationship_count
003,002131,003,002131,1.000000000000,census_block_relationship_count
003,002150,003,002150,1.000000000000,census_block_relationship_count
003,002160,003,002160,1.000000000000,census_block_relationship_count
003,002170,003,002170,1.000000000000,census_block_relationship_count
003,002180,003,002180,1.000000000000,census_block_relationship_count
003,002190,003,002190,0.996369934885,census_block_relationship_count
003,002190,003,005081,0.003630065115,census_block_relationship_count
003,002200,003,002200,0.970405567979,census_block_relationship_count
003,002200,003,004271,0.029594432021,census_block_relationship_count
003,002211,003,002211,1.000000000000,census_block_relationship_count
003,002221,003,002221,1.000000000000,census_block_relationship_count
003,002231,003,002231,1.000000000000,census_block_relationship_count
003,002240,003,002240,1.000000000000,census_block_relationship_count
003,002251,003,002251,1.000000000000,census_block_relationship_count
003,002261,003,002261,1.000000000000,census_block_relationship_count
003,002268,003,002268,1.000000000000,census_block_relationship_count
003,002274,003,002274,1.000000000000,census_block_relationship_count
003,002280,003,002280,1.000000000000,census_block_relationship_count
003,002291,003,002291,1.000000000000,census_block_relationship_count
003,002300,003,002300,1.000000000000,census_block_relationship_count
003,002305,003,002291,0.031250000000,census_block_relationship_count
003,002305,003,002305,0.968750000000,census_block_relationship_count
003,002310,003,002310,1.000000000000,census_block_relationship_count
003,002321,003,002321,1.000000000000,census_block_relationship_count
003,002331,003,002331,1.000000000000,census_block_relationship_count
003,002338,003,002338,1.000000000000,census_block_relationship_count
003,002344,003,002344,1.000000000000,census_block_relationship_count
003,002350,003,002350,0.775861748337,census_block_relationship_count
003,002350,003,002351,0.155172635767,census_block_relationship_count
003,002350,003,002360,0.068965615896,census_block_relationship_count
003,002351,003,002350,0.086956521739,census_block_relationship_count
003,002351,003,002351,0.565217391304,census_block_relationship_count
003,002351,003,002352,0.347826086957,census_block_relationship_count
003,002352,003,002352,0.352941176471,census_block_relationship_count
003,002352,003,002370,0.647058823529,census_block_relationship_count
003,002360,003,002350,0.062500000000,census_block_relationship_count
003,002360,003,002360,0.437500000000,census_block_relationship_count
003,002360,003,002362,0.281250000000,census_block_relationship_count
003,002360,003,002369,0.187500000000,census_block_relationship_count
003,002360,003,002372,0.031250000000,census_block_relationship_count
003,002361,003,002369,0.933333333333,census_block_relationship_count
003,002361,003,002372,0.066666666667,census_block_relationship_count
003,002370,003,002370,0.625000000000,census_block_relationship_count
003,002370,003,002371,0.375000000000,census_block_relationship_count
003,002371,003,002371,0.307692307692,census_block_relationship_count
003,002371,003,002372,0.692307692308,census_block_relationship_count
003,002372,003,002372,1.000000000000,census_block_relationship_count
003,002381,003,001831,0.000134005050,census_block_relationship_count
003,002381,003,002381,0.999865994950,census_block_relationship_count
003,002400,003,002400,1.000000000000,census_block_relationship_count
003,002411,003,002411,1.000000000000,census_block_relationship_count
003,002421,003,002421,1.000000000000,census_block_relationship_count
003,002430,003,002430,1.000000000000,census_block_relationship_count
003,002440,003,002440,1.000000000000,census_block_relationship_count
003,002470,003,002470,1.000000000000,census_block_relationship_count
003,002480,003,002480,1.000000000000,census_block_relationship_count
003,002491,003,002491,1.000000000000,census_block_relationship_count
003,002501,003,002501,1.000000000000,census_block_relationship_count
003,002510,003,002510,1.000000000000,census_block_relationship_count
003,002521,003,002521,1.000000000000,census_block_relationship_count
003,002541,003,002541,1.000000000000,census_block_relationship_count
003,002550,003,002550,0.950000000000,census_block_relationship_count
003,002550,003,002630,0.050000000000,census_block_relationship_count
003,002560,003,002560,1.000000000000,census_block_relationship_count
003,002571,003,002571,1.000000000000,census_block_relationship_count
003,002576,003,002576,1.000000000000,census_block_relationship_count
003,002581,003,002581,1.000000000000,census_block_relationship_count
003,002586,003,002586,1.000000000000,census_block_relationship_count
003,002591,003,002591,1.000000000000,census_block_relationship_count
003,002620,003,002620,1.000000000000,census_block_relationship_count
003,002625,003,002625,1.000000000000,census_block_relationship_count
003,002630,003,002620,0.027777777778,census_block_relationship_count
003,002630,003,002630,0.972222222222,census_block_relationship_count
003,002631,003,002631,1.000000000000,census_block_relationship_count
003,002640,003,002640,1.000000000000,census_block_relationship_count
003,002641,003,002641,1.000000000000,census_block_relationship_count
003,002650,003,002650,1.000000000000,census_block_relationship_count
003,002660,003,002660,1.000000000000,census_block_relationship_count
003,002670,003,002660,0.004494843594,census_block_relationship_count
003,002670,003,002670,0.995505156406,census_block_relationship_count
003,002680,003,002680,1.000000000000,census_block_relationship_count
003,002690,003,002690,1.000000000000,census_block_relationship_count
003,002700,003,002700,1.000000000000,census_block_relationship_count
003,002710,003,000650,0.000019370989,census_block_relationship_count
003,002710,003,002710,0.999980629011,census_block_relationship_count
003,002730,003,002730,0.979170460601,census_block_relationship_count
003,002730,003,00F970,0.020829539399,census_block_relationship_count
003,002740,003,002740,1.000000000000,census_block_relationship_count
003,002750,003,002750,1.000000000000,census_block_relationship_count
003,002760,003,002760,1.000000000000,census_block_relationship_count
003,002770,003,002770,1.000000000000,census_block_relationship_count
003,002780,003,002780,1.000000000000,census_block_relationship_count
003,002790,003,002790,1.000000000000,census_block_relationship_count
003,002801,003,002801,1.000000000000,census_block_relationship_count
003,002821,003,002821,1.000000000000,census_block_relationship_count
003,002830,003,002830,1.000000000000,census_block_relationship_count
003,002851,003,002851,1.000000000000,census_block_relationship_count
003,002870,003,002870,1.000000000000,census_block_relationship_count
003,002881,003,002881,1.000000000000,census_block_relationship_count
003,002900,003,002900,1.000000000000,census_block_relationship_count
003,002910,003,002591,0.024390243902,census_block_relationship_count
003,002910,003,002910,0.974471869746,census_block_relationship_count
003,002910,003,00G320,0.001137886351,census_block_relationship_count
003,002920,003,002920,1.000000000000,census_block_relationship_count
003,002930,003,002930,0.972451437914,census_block_relationship_count
003,002930,003,00G291,0.027533854419,census_block_relationship_count
003,002930,003,00G320,0.000014707668,census_block_relationship_count
003,002940,003,002940,1.000000000000,census_block_relationship_count
003,002950,003,002920,0.038461538462,census_block_relationship_count
003,002950,003,002950,0.961538461538,census_block_relationship_count
003,002961,003,002961,1.000000000000,census_block_relationship_count
003,002971,003,002971,1.000000000000,census_block_relationship_count
003,002981,003,002971,0.043478260870,census_block_relationship_count
003,002981,003,002981,0.956521739130,census_block_relationship_count
003,003000,003,003000,0.999938161414,census_block_relationship_count
003,003000,003,003080,0.000061838586,census_block_relationship_count
003,003010,003,003010,1.000000000000,census_block_relationship_count
003,003021,003,003021,1.000000000000,census_block_relationship_count
003,003031,003,001150,0.001171189833,census_block_relationship_count
003,003031,003,001160,0.002541403444,census_block_relationship_count
003,003031,003,003031,0.996287406722,census_block_relationship_count
003,003051,003,002305,0.000378566969,census_block_relationship_count
003,003051,003,003051,0.984696059897,census_block_relationship_count
003,003051,003,00G330,0.014925373134,census_block_relationship_count
003,003060,003,003060,1.000000000000,census_block_relationship_count
003,003070,003,003070,1.000000000000,census_block_relationship_count
003,003080,003,003000,0.000003683557,census_block_relationship_count
003,003080,003,003080,0.999996316443,census_block_relationship_count
003,003091,003,003091,1.000000000000,census_block_relationship_count
003,003095,003,003095,1.000000000000,census_block_relationship_count
003,003101,003,003101,1.000000000000,census_block_relationship_count
003,003120,003,003120,1.000000000000,census_block_relationship_count
003,003125,003,003101,0.038461538462,census_block_relationship_count
003,003125,003,003125,0.961538461538,census_block_relationship_count
003,003131,003,003131,0.998499748215,census_block_relationship_count
003,003131,003,00E356,0.001500251785,census_block_relationship_count
003,003135,003,003135,1.000000000000,census_block_relationship_count
003,003140,003,003140,1.000000000000,census_block_relationship_count
003,003150,003,003150,1.000000000000,census_block_relationship_count
003,003151,003,003151,1.000000000000,census_block_relationship_count
003,003155,003,003310,1.000000000000,census_block_relationship_count
003,003161,003,003161,1.000000000000,census_block_relationship_count
003,003181,003,003181,1.000000000000,census_block_relationship_count
003,003191,003,003191,1.000000000000,census_block_relationship_count
003,003210,003,003210,1.000000000000,census_block_relationship_count
003,003221,003,003237,1.000000000000,census_block_relationship_count
003,003225,003,000770,0.002339849600,census_block_relationship_count
003,003225,003,003221,0.018518518519,census_block_relationship_count
003,003225,003,003236,0.296296296296,census_block_relationship_count
003,003225,003,003238,0.682845335586,census_block_relationship_count
003,003231,003,003225,1.000000000000,census_block_relationship_count
003,003240,003,003240,1.000000000000,census_block_relationship_count
003,003250,003,003250,1.000000000000,census_block_relationship_count
003,003260,003,003260,1.000000000000,census_block_relationship_count
003,003270,003,003270,1.000000000000,census_block_relationship_count
003,003280,003,003280,1.000000000000,census_block_relationship_count
003,003290,003,003290,1.000000000000,census_block_relationship_count
003,003300,003,003300,1.000000000000,census_block_relationship_count
003,003310,003,003390,1.000000000000,census_block_relationship_count
003,003320,003,003280,0.055555555556,census_block_relationship_count
003,003320,003,003320,0.944444444444,census_block_relationship_count
003,003330,003,003330,1.000000000000,census_block_relationship_count
003,003340,003,003340,1.000000000000,census_block_relationship_count
003,003350,003,003350,1.000000000000,census_block_relationship_count
003,003360,003,003360,1.000000000000,census_block_relationship_count
003,003370,003,003370,1.000000000000,census_block_relationship_count
003,003380,003,003380,1.000000000000,census_block_relationship_count
003,003390,003,003370,1.000000000000,census_block_relationship_count
003,003400,003,003400,1.000000000000,census_block_relationship_count
003,003410,003,003410,1.000000000000,census_block_relationship_count
003,003420,003,003420,1.000000000000,census_block_relationship_count
003,003430,003,003430,1.000000000000,census_block_relationship_count
003,003440,003,003440,1.000000000000,census_block_relationship_count
003,003450,003,003450,1.000000000000,census_block_relationship_count
003,003460,003,003460,1.000000000000,census_block_relationship_count
003,003471,003,003471,1.000000000000,census_block_relationship_count
003,003491,003,003491,1.000000000000,census_block_relationship_count
