county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
ADAMS,ADAMS - 001220,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001210,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001220,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001210,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001230,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001230,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001120,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001250,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001240,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001140,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001120,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001250,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001240,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001140,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001260,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001260,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001270,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001270,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001280,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001280,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001300,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001310,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001290,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001300,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001310,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001290,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001310,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001310,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001320,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001080,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001320,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001080,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001330,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001480,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001330,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001480,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001340,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001340,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001350,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001350,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001360,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001360,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001370,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001370,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001380,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001380,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001385,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001385,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001390,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001390,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001400,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001400,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001410,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001410,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001425,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001425,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001427,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001427,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001430,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001430,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001430,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001430,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001430,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001435,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001430,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001435,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001440,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001440,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001450,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001450,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001460,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001460,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001480,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001480,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001490,Supreme Court Retention - J Michael Eakin,,YES,Yes,0,,,
ADAMS,ADAMS - 001490,Supreme Court Retention - J Michael Eakin,,NO,No,0,,,
ADAMS,ADAMS - 001010,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001010,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001020,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001020,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001030,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001030,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001260,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001040,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001010,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001260,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001040,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001010,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001050,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001050,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001060,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001060,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001070,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001070,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001320,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001080,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001320,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001080,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001080,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001080,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001090,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001090,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001100,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001100,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001110,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001130,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001110,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001130,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001120,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001120,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001130,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001130,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001140,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001140,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001150,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001150,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001160,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001160,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001170,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001180,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001170,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001180,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001180,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001180,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001190,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001190,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001200,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001200,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001220,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001210,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001220,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001210,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001230,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001230,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001120,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001250,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001240,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001140,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001120,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001250,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001240,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001140,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001260,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001260,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001270,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001270,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001280,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001280,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001300,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001310,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001290,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001300,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001310,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001290,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001310,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001310,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001320,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001080,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001320,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001080,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001330,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001480,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001330,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001480,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001340,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001340,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001350,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001350,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001360,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001360,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001370,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001370,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001380,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001380,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001385,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001385,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001390,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001390,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001400,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001400,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001410,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001410,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001425,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001425,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001427,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001427,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001430,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001430,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001430,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001430,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001430,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001435,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001430,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001435,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001440,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001440,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001450,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001450,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001460,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001460,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001480,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001480,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001490,Superior Court Retention - John T Bender,,YES,Yes,0,,,
ADAMS,ADAMS - 001490,Superior Court Retention - John T Bender,,NO,No,0,,,
ADAMS,ADAMS - 001010,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001010,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001020,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001020,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001030,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001030,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001260,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001040,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001010,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001260,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001040,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001010,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001050,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001050,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001060,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001060,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001070,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001070,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001320,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001080,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001320,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001080,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001080,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001080,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001090,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001090,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001100,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001100,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001110,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001130,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001110,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001130,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001120,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001120,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001130,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001130,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001140,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001140,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001150,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001150,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001160,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001160,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001170,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001180,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001170,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001180,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001180,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001180,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
ADAMS,ADAMS - 001190,Superior Court Retention - Mary Jane Bowes,,YES,Yes,0,,,
ADAMS,ADAMS - 001190,Superior Court Retention - Mary Jane Bowes,,NO,No,0,,,
